,source,target
38797,10818,14350
38798,10818,30065
38799,10818,24632
38800,10818,23229
38801,10818,31011
38802,10818,12526
38803,38361,3253
38804,38361,5782
38805,38361,37773
38806,38361,18979
38807,38361,19403
38808,38361,19411
38809,38361,31299
38810,38361,30292
38811,38361,32019
38812,38361,33915
38813,38361,36307
38814,708,28320
38815,708,24522
38816,708,29950
38817,708,19859
38818,708,13001
38819,28320,29950
38820,28320,32456
38821,28320,40271
38822,24522,32980
38823,24522,11073
38824,24522,11434
38825,24522,20894
38826,24522,21495
38827,24522,21705
38828,24522,26283
38829,24522,34590
38830,24522,30585
38831,24522,32823
38832,29950,14153
38833,29950,39599
38834,29950,38473
38835,29950,19859
38836,29950,39327
38837,29950,30531
38838,19859,10620
38839,19859,39599
38840,19859,33664
38841,13001,8183
38842,709,5104
38843,709,12503
38844,709,32956
38845,5104,4956
38846,5104,17901
38847,5104,18943
38848,5104,34138
38849,12503,8182
38850,12503,11871
38851,12503,15109
38852,12503,15571
38853,12503,24266
38854,12503,21267
38855,12503,34138
38856,12503,12587
38857,12503,4113
38858,12503,16842
38859,12503,37355
38860,12503,40469
38861,32956,4288
38862,32956,4381
38863,32956,17233
38864,32956,18943
38865,32956,32017
38866,32956,34887
38867,710,15158
38868,710,9796
38869,710,31674
38870,710,18603
38871,710,14754
38872,15158,9796
38873,15158,10117
38874,15158,10397
38875,15158,10726
38876,15158,35795
38877,15158,36962
38878,15158,17318
38879,15158,27558
38880,9796,18698
38881,9796,13144
38882,9796,38025
38883,9796,38738
38884,9796,11186
38885,9796,40660
38886,9796,33343
38887,9796,12368
38888,9796,31674
38889,31674,14180
38890,31674,14754
38891,31674,9593
38892,31674,18698
38893,31674,27879
38894,31674,30302
38895,31674,40069
38896,31674,34802
38897,31674,37439
38898,18603,1108
38899,18603,1458
38900,18603,17951
38901,18603,13092
38902,18603,41555
38903,18603,17739
38904,18603,25462
38905,18603,30416
38906,18603,16410
38907,18603,32298
38908,18603,26754
38909,18603,33487
38910,18603,37274
38911,18603,11416
38912,18603,38786
38913,18603,31048
38914,14754,27775
38915,711,9761
38916,9761,11637
38917,9761,34683
38918,712,11449
38919,712,38108
38920,712,31641
38921,11449,2637
38922,11449,20851
38923,11449,5171
38924,11449,9625
38925,11449,10075
38926,11449,22813
38927,11449,22122
38928,11449,14443
38929,11449,23421
38930,11449,12639
38931,11449,32504
38932,11449,13309
38933,11449,41499
38934,11449,11608
38935,38108,17825
38936,38108,624
38937,713,8540
38938,8540,35095
38939,8540,6004
38940,8540,19734
38941,8540,25685
38942,8540,31228
38943,8540,35021
38944,8540,935
38945,8540,15321
38946,8540,23423
38947,8540,11065
38948,8540,9515
38949,8540,25843
38950,34712,7935
38951,34712,25015
38952,34712,40321
38953,34712,11468
38954,34712,14460
38955,34712,31090
38956,34712,24625
38957,34712,30642
38958,34712,4242
38959,34712,19521
38960,34712,35323
38961,7935,1171
38962,7935,9735
38963,7935,18715
38964,7935,37356
38965,7935,24766
38966,7935,20807
38967,7935,14449
38968,25015,35346
38969,25015,11468
38970,25015,15308
38971,25015,27225
38972,25015,27955
38973,25015,35323
38974,40321,4738
38975,40321,37156
38976,40321,21251
38977,40321,23726
38978,40321,24625
38979,40321,26502
38980,11468,2246
38981,11468,28717
38982,11468,16176
38983,11468,16277
38984,11468,2415
38985,11468,26520
38986,11468,25758
38987,11468,14460
38988,11468,35138
38989,14460,2246
38990,14460,5222
38991,14460,28717
38992,14460,12476
38993,14460,28092
38994,14460,28768
38995,14460,2415
38996,14460,41614
38997,14460,38457
38998,31090,1171
38999,31090,1988
39000,31090,27946
39001,31090,4242
39002,31090,4723
39003,31090,6005
39004,31090,16204
39005,31090,11473
39006,31090,12476
39007,31090,13989
39008,31090,17230
39009,31090,17920
39010,31090,5787
39011,31090,18308
39012,31090,19174
39013,31090,20135
39014,31090,21722
39015,31090,24766
39016,31090,24964
39017,31090,28285
39018,31090,28768
39019,31090,798
39020,31090,41614
39021,31090,32897
39022,31090,37693
39023,31090,39643
39024,31090,33679
39025,31090,41319
39026,31090,40029
39027,24625,1516
39028,24625,2703
39029,24625,3545
39030,24625,39999
39031,24625,6512
39032,24625,22124
39033,24625,28616
39034,24625,28441
39035,24625,28947
39036,24625,28768
39037,24625,36674
39038,24625,33465
39039,24625,39104
39040,24625,29511
39041,24625,38195
39042,24625,39185
39043,30642,38042
39044,30642,37356
39045,30642,35746
39046,4242,33833
39047,4242,35273
39048,4242,41237
39049,4242,40456
39050,4242,28285
39051,4242,8972
39052,4242,14449
39053,19521,808
39054,19521,28397
39055,19521,4275
39056,19521,36163
39057,19521,7467
39058,19521,22102
39059,19521,16237
39060,19521,17953
39061,19521,16836
39062,19521,17238
39063,19521,28540
39064,19521,32526
39065,19521,37993
39066,19521,27342
39067,19521,39419
39068,19521,34737
39069,19521,36740
39070,19521,26536
39071,19521,38304
39072,19521,32610
39073,35323,10401
39074,35323,23755
39075,35323,24766
39076,35323,25692
39077,35323,26520
39078,35323,32688
39079,35323,38172
39080,35323,40029
39081,714,31388
39082,714,29552
39083,714,30088
39084,714,6850
39085,714,31230
39086,714,12916
39087,714,41467
39088,714,27331
39089,714,11643
39090,714,7793
39091,714,856
39092,31388,30272
39093,31388,31075
39094,31388,40606
39095,31388,35099
39096,29552,12916
39097,29552,16595
39098,29552,14958
39099,29552,19430
39100,29552,10214
39101,30088,3598
39102,30088,11643
39103,30088,22042
39104,30088,30787
39105,30088,37633
39106,30088,30827
39107,6850,40255
39108,6850,34673
39109,6850,34653
39110,6850,37899
39111,6850,19223
39112,6850,40734
39113,31230,2163
39114,31230,15656
39115,31230,30553
39116,31230,18077
39117,31230,38959
39118,31230,35440
39119,12916,856
39120,12916,8416
39121,12916,20278
39122,12916,34383
39123,12916,10214
39124,41467,974
39125,41467,2655
39126,41467,3018
39127,41467,4863
39128,41467,5850
39129,41467,7628
39130,41467,7896
39131,41467,17202
39132,41467,12623
39133,41467,12712
39134,41467,12842
39135,41467,13419
39136,41467,14370
39137,41467,16829
39138,41467,17286
39139,41467,21006
39140,41467,26696
39141,41467,26991
39142,41467,27360
39143,41467,27413
39144,41467,28163
39145,41467,29610
39146,41467,33202
39147,41467,27096
39148,41467,34809
39149,41467,35203
39150,41467,37977
39151,41467,5773
39152,41467,39322
39153,41467,39329
39154,41467,39488
39155,41467,39953
39156,27331,856
39157,27331,13524
39158,27331,50
39159,11643,11487
39160,11643,38165
39161,7793,1102
39162,7793,2039
39163,7793,20394
39164,7793,39461
39165,7793,39796
39166,7793,37803
39167,856,7551
39168,856,6752
39169,856,18413
39170,856,19430
39171,856,22164
39172,4448,28732
39173,4448,32476
39174,4448,6863
39175,28732,6863
39176,32476,9734
39177,32476,24217
39178,32476,30279
39179,6863,746
39180,6863,26397
39181,6863,33027
39182,6863,35191
39183,6863,12054
39184,6863,29941
39185,6863,11500
39186,716,32512
39187,716,34535
39188,716,6142
39189,716,36735
39190,32512,4239
39191,32512,14082
39192,32512,6688
39193,32512,6957
39194,32512,14686
39195,32512,9199
39196,32512,9342
39197,32512,12349
39198,32512,38338
39199,34535,15506
39200,34535,32855
39201,6142,35145
39202,36735,4080
39203,36735,35712
39204,36735,13435
39205,36735,5636
39206,4454,18093
39207,4454,4996
39208,4454,8832
39209,4454,21993
39210,18093,4309
39211,18093,15401
39212,18093,37567
39213,18093,34975
39214,4996,38258
39215,4996,31430
39216,8832,4309
39217,8832,15330
39218,8832,27092
39219,8832,31119
39220,21993,8136
39221,21993,41487
39222,718,22787
39223,22787,11060
39224,22787,24521
39225,22787,35288
39226,719,6696
39227,719,31218
39228,719,19650
39229,719,38782
39230,6696,12470
39231,31218,5535
39232,31218,5759
39233,19650,19152
39234,19650,30763
39235,19650,39030
39236,19650,12703
39237,38782,22136
39238,38782,6296
39239,38782,36356
39240,23318,18798
39241,23318,35785
39242,768,13677
39243,768,26522
39244,768,40775
39245,21494,29596
39246,21494,19477
39247,21494,31381
39248,21494,25079
39249,21494,26522
39250,21494,33301
39251,21494,41503
39252,21494,29881
39253,21494,28252
39254,3166,1382
39255,3166,11664
39256,3166,33186
39257,3166,14811
39258,3166,14185
39259,3166,22972
39260,3166,3586
39261,29596,7146
39262,29596,26522
39263,29596,29796
39264,29596,41503
39265,29596,39649
39266,29596,15337
39267,29596,13677
39268,29596,25079
39269,24953,35215
39270,24953,6051
39271,24953,7759
39272,24953,40623
39273,24953,41545
39274,24953,25779
39275,24953,26522
39276,24953,35960
39277,24953,461
39278,21591,6826
39279,21591,9379
39280,21591,26353
39281,21591,15390
39282,21591,39220
39283,21591,21323
39284,21591,30179
39285,21591,39374
39286,21591,24406
39287,21591,40180
39288,21591,40189
39289,25079,2946
39290,25079,19443
39291,25079,10430
39292,25079,10637
39293,25079,11352
39294,25079,15047
39295,25079,16919
39296,25079,19436
39297,25079,22730
39298,25079,25744
39299,25079,31393
39300,25079,25402
39301,25079,39676
39302,25079,41503
39303,25079,26273
39304,25079,28657
39305,722,35739
39306,722,37847
39307,35739,6406
39308,35739,11011
39309,35739,16406
39310,35739,37847
39311,35739,24153
39312,35739,28641
39313,35739,28649
39314,35739,39496
39315,37847,3185
39316,37847,7220
39317,37847,28912
39318,37847,9394
39319,37847,9725
39320,37847,11011
39321,37847,14268
39322,37847,14615
39323,37847,15974
39324,37847,16192
39325,37847,16948
39326,37847,24153
39327,37847,29180
39328,37847,21288
39329,37847,37764
39330,37847,32408
39331,37847,21187
39332,37847,25649
39333,37847,40060
39334,37847,30808
39335,37847,30986
39336,723,11608
39337,723,39155
39338,723,29310
39339,11608,4860
39340,11608,4962
39341,11608,10763
39342,11608,22813
39343,11608,29573
39344,11608,26492
39345,11608,15820
39346,11608,33773
39347,11608,29310
39348,11608,21367
39349,11608,7818
39350,11608,30036
39351,11608,23994
39352,11608,32152
39353,39155,3593
39354,39155,8713
39355,39155,10568
39356,39155,40079
39357,39155,12022
39358,39155,12460
39359,39155,12655
39360,39155,13756
39361,39155,14279
39362,39155,17029
39363,39155,22985
39364,39155,24184
39365,39155,25938
39366,39155,26115
39367,39155,30409
39368,39155,35600
39369,39155,20384
39370,39155,25830
39371,39155,39693
39372,29310,2637
39373,29310,4588
39374,29310,10387
39375,29310,10763
39376,29310,23670
39377,29310,27439
39378,29310,29814
39379,724,10355
39380,724,12813
39381,10355,25623
39382,10355,34790
39383,725,20515
39384,725,5629
39385,725,27474
39386,725,30992
39387,20515,799
39388,20515,2243
39389,20515,3948
39390,20515,6918
39391,20515,7709
39392,20515,16573
39393,20515,41552
39394,20515,22915
39395,20515,27474
39396,20515,6613
39397,20515,5629
39398,20515,21273
39399,5629,2447
39400,5629,5224
39401,5629,11713
39402,5629,13103
39403,5629,37352
39404,5629,15261
39405,5629,26091
39406,5629,29701
39407,5629,34492
39408,5629,39238
39409,5629,13998
39410,30992,12146
39411,30992,21023
39412,30992,26849
39413,30992,39666
39414,33250,10375
39415,33250,15646
39416,33250,15730
39417,33250,30922
39418,33250,28703
39419,33250,19284
39420,33250,32805
39421,33250,5206
39422,728,26740
39423,26740,6293
39424,729,26406
39425,26406,22447
39426,731,37570
39427,731,38712
39428,37570,4473
39429,37570,4657
39430,37570,36169
39431,37570,13327
39432,37570,31593
39433,38712,13486
39434,38712,5751
39435,38712,31666
39436,38712,25770
39437,38712,26183
39438,38712,33263
39439,38712,34064
39440,732,28540
39441,732,12224
39442,732,14406
39443,732,5351
39444,732,16237
39445,28540,35067
39446,28540,1577
39447,28540,2155
39448,28540,7774
39449,28540,29116
39450,28540,14406
39451,28540,17581
39452,28540,20342
39453,28540,16810
39454,28540,24201
39455,28540,26536
39456,28540,28613
39457,28540,34359
39458,28540,40613
39459,28540,31862
39460,12224,4930
39461,12224,9686
39462,12224,10314
39463,12224,14746
39464,12224,21659
39465,12224,32325
39466,12224,24018
39467,12224,27305
39468,12224,39448
39469,12224,20735
39470,12224,15023
39471,12224,30587
39472,12224,23104
39473,12224,27585
39474,14406,35067
39475,14406,1577
39476,14406,6995
39477,14406,7107
39478,14406,12347
39479,14406,20978
39480,14406,18145
39481,14406,31862
39482,14406,22273
39483,14406,40411
39484,14406,20429
39485,14406,29117
39486,14406,18627
39487,14406,28613
39488,14406,35819
39489,14406,28355
39490,14406,40710
39491,14406,18415
39492,14406,26716
39493,5351,16237
39494,5351,23844
39495,5351,26276
39496,16237,9477
39497,16237,26091
39498,16237,19434
39499,733,9467
39500,733,36667
39501,733,19093
39502,733,2604
39503,733,25369
39504,9467,7280
39505,9467,29138
39506,9467,4196
39507,9467,36295
39508,9467,11916
39509,9467,10692
39510,9467,20051
39511,9467,16880
39512,9467,17410
39513,9467,20875
39514,9467,27599
39515,9467,30121
39516,9467,30085
39517,9467,31944
39518,9467,34607
39519,9467,29803
39520,36667,5487
39521,36667,29212
39522,19093,16660
39523,19093,4316
39524,19093,35859
39525,19093,13161
39526,19093,13223
39527,19093,13926
39528,19093,14878
39529,19093,16235
39530,19093,9412
39531,19093,18422
39532,19093,31324
39533,19093,15906
39534,19093,23258
39535,19093,22387
39536,19093,24648
39537,19093,26400
39538,19093,26887
39539,19093,27016
39540,19093,33357
39541,19093,33433
39542,19093,1856
39543,19093,36347
39544,19093,37735
39545,19093,40665
39546,19093,39170
39547,19093,38706
39548,19093,39358
39549,19093,9408
39550,19093,33415
39551,19093,37859
39552,2604,12706
39553,2604,39012
39554,2604,22100
39555,2604,37083
39556,2604,10567
39557,2604,21028
39558,2604,33819
39559,2604,5487
39560,2604,9713
39561,25369,26294
39562,734,31077
39563,734,35672
39564,31077,9697
39565,31077,19915
39566,31077,21844
39567,31077,38124
39568,35672,1780
39569,35672,4664
39570,35672,9565
39571,35672,12344
39572,35672,15936
39573,35672,18635
39574,35672,22329
39575,35672,29538
39576,35672,28145
39577,35672,40394
39578,735,28217
39579,735,7625
39580,735,18380
39581,735,28278
39582,735,2557
39583,735,38395
39584,735,20070
39585,28217,4406
39586,28217,16904
39587,28217,10286
39588,28217,30614
39589,28217,6235
39590,7625,27257
39591,7625,31782
39592,7625,7991
39593,18380,2092
39594,18380,2557
39595,18380,3109
39596,18380,28200
39597,18380,10176
39598,18380,12656
39599,18380,11526
39600,18380,41723
39601,18380,16202
39602,18380,16372
39603,18380,18624
39604,18380,19258
39605,18380,38329
39606,18380,38994
39607,18380,36183
39608,18380,6414
39609,18380,34360
39610,18380,29269
39611,18380,30625
39612,18380,40488
39613,28278,3451
39614,28278,32155
39615,28278,25070
39616,28278,40604
39617,28278,6026
39618,28278,5166
39619,28278,21711
39620,2557,19258
39621,2557,28200
39622,2557,4046
39623,2557,25303
39624,2557,6414
39625,2557,7993
39626,2557,12964
39627,2557,12656
39628,2557,18127
39629,38395,8838
39630,38395,25614
39631,38395,25809
39632,38395,29621
39633,20070,2742
39634,20070,28200
39635,20070,4112
39636,20070,4208
39637,20070,4986
39638,20070,12214
39639,20070,13174
39640,20070,13270
39641,20070,14505
39642,20070,37469
39643,20070,15486
39644,20070,16122
39645,20070,18009
39646,20070,21660
39647,20070,19114
39648,20070,19256
39649,20070,24159
39650,20070,22897
39651,20070,40122
39652,20070,21020
39653,20070,38887
39654,20070,37908
39655,20070,38007
39656,20070,20401
39657,20070,29269
39658,20070,35351
39659,20070,30620
39660,20070,27877
39661,20070,21893
39662,10739,7001
39663,10739,7606
39664,10739,2280
39665,10739,14267
39666,10739,31894
39667,10739,28409
39668,10739,28662
39669,10739,14061
39670,10739,22085
39671,10739,15542
39672,10739,11557
39673,28409,2280
39674,28409,33406
39675,28409,31393
39676,28409,4463
39677,738,8027
39678,738,10831
39679,738,11092
39680,8027,17047
39681,8027,11092
39682,8027,35625
39683,8027,9094
39684,8027,21121
39685,8027,30728
39686,10831,9094
39687,10831,11092
39688,10831,16141
39689,10831,17828
39690,10831,33302
39691,10831,27984
39692,10831,32039
39693,10831,40438
39694,10831,32301
39695,11092,10263
39696,11092,40438
39697,11092,29227
39698,11092,17828
39699,11092,19106
39700,11092,32039
39701,11092,22404
39702,11092,32301
39703,4631,23726
39704,4631,6748
39705,23726,11585
39706,23726,16675
39707,23726,17100
39708,23726,22958
39709,23726,25567
39710,23726,33384
39711,6748,30591
39712,740,36037
39713,740,18394
39714,740,5455
39715,740,18302
39716,740,41332
39717,18394,1778
39718,18394,28228
39719,18394,5455
39720,18394,13626
39721,18394,41332
39722,18394,34560
39723,18394,32646
39724,18394,30747
39725,18394,24457
39726,18394,20014
39727,5455,9591
39728,5455,20163
39729,5455,40638
39730,5455,41332
39731,18302,1959
39732,18302,26356
39733,18302,23549
39734,41332,5052
39735,741,24599
39736,741,29678
39737,741,10174
39738,24599,1716
39739,24599,31177
39740,24599,13311
39741,24599,18794
39742,24599,21846
39743,24599,29678
39744,24599,28114
39745,24599,30851
39746,24599,24959
39747,24599,28937
39748,24599,7181
39749,24599,39667
39750,24599,27792
39751,24599,26407
39752,29678,1235
39753,29678,2495
39754,29678,5724
39755,29678,8601
39756,29678,10161
39757,29678,13311
39758,29678,19680
39759,29678,20586
39760,29678,22637
39761,29678,25409
39762,29678,30530
39763,29678,34588
39764,29678,9768
39765,10174,25035
39766,10174,25850
39767,742,23901
39768,742,25740
39769,742,40084
39770,25740,1286
39771,25740,12890
39772,25740,19865
39773,25740,29427
39774,25740,30762
39775,25740,40084
39776,25740,38123
39777,25740,34860
39778,40084,4647
39779,40084,5023
39780,40084,5714
39781,40084,29010
39782,40084,12890
39783,40084,30551
39784,40084,17238
39785,40084,19865
39786,40084,28563
39787,40084,28605
39788,40084,32366
39789,40084,33447
39790,40084,35710
39791,40084,41686
39792,20367,8062
39793,20367,16473
39794,20367,23651
39795,20367,7169
39796,20367,18820
39797,20367,7944
39798,20367,6204
39799,20367,2008
39800,8062,2008
39801,8062,8328
39802,8062,21677
39803,8062,39194
39804,8062,18842
39805,16473,8629
39806,16473,38907
39807,16473,36084
39808,16473,21772
39809,23651,6182
39810,23651,21677
39811,23651,29321
39812,23651,39320
39813,23651,35003
39814,23651,39761
39815,23651,30093
